depth,event_id,event_type,latitude,longitude,magnitude,magnitude_type,originating_system,time
5.244,1109825,qu,63.91787,-22.03736,0.79,mlw,SIL picks,1659875777
4.062,1109823,qu,63.89914,-22.04201,0.64,mlw,SIL picks,1659875813
4.399,1109828,qu,63.94049,-22.0332,0.91,mlw,SIL picks,1659876272
5.418,1109829,qu,63.92277,-22.04063,1.33,mlw,SIL picks,1659876569
4.393,1109831,qu,63.93942,-22.02814,1.7,mlw,SIL picks,1659876861
9.869,1109833,qu,66.5509,-17.66925,2.15,mlw,SIL picks,1659877385
4.202,1109837,qu,63.94019,-22.03411,1.21,mlw,SIL picks,1659877779
3.775,1109838,qu,63.93951,-22.03621,0.63,mlw,SIL picks,1659877796
3.763,1109839,qu,63.90163,-22.03966,1.0,mlw,SIL picks,1659878256
15.994,1109841,qu,66.58479,-17.70482,1.82,mlw,SIL picks,1659878447
4.811,1109846,qu,63.92663,-22.03268,1.62,mlw,SIL picks,1659880062
5.11,1109848,qu,63.92152,-22.04279,0.81,mlw,SIL picks,1659880087
5.126,1109849,qu,63.92189,-22.04661,0.66,mlw,SIL picks,1659880139
4.863,1109850,qu,63.85177,-22.50599,0.88,mlw,SIL picks,1659880257
4.732,1109851,qu,63.85198,-22.56579,0.52,mlw,SIL picks,1659880426
4.72,1109857,qu,63.99779,-16.68855,0.61,mlw,SIL picks,1659882615
2.026,1109861,qu,65.0785,-16.7815,1.05,mlw,SIL picks,1659883100
2.814,1109867,qu,63.89351,-22.06623,0.87,mlw,SIL picks,1659885083
6.35,1109877,qu,66.297,-16.75143,1.26,mlw,SIL picks,1659887040
6.261,1109879,qu,63.94727,-22.01015,0.93,mlw,SIL picks,1659887321
2.088,1109880,qu,63.9123,-22.20112,0.56,mlw,SIL picks,1659887447
4.489,1109881,qu,63.84505,-22.56479,0.73,mlw,SIL picks,1659888307
4.491,1109882,qu,63.85098,-22.58363,0.43,mlw,SIL picks,1659888615
1.128,1109905,qu,63.85383,-22.43409,0.31,mlw,SIL picks,1659895119
10.005,1109911,qu,63.98199,-14.37467,2.18,mlw,SIL picks,1659897277
10.817,1109934,qu,66.55712,-17.66676,2.06,mlw,SIL picks,1659908074
10.005,1109944,qu,66.54717,-17.68271,0.87,mlw,SIL picks,1659909259
0.135,1109946,qu,63.95219,-21.54653,0.26,mlw,SIL picks,1659909541
3.497,1109965,qu,63.91675,-22.03897,1.23,mlw,SIL picks,1659917156
4.32,1109966,qu,63.8288,-22.46246,1.01,mlw,SIL picks,1659917329
4.274,1109967,qu,63.82865,-22.46221,1.32,mlw,SIL picks,1659917439
2.902,1109969,qu,63.96857,-20.70266,0.51,mlw,SIL picks,1659917543
4.292,1109968,qu,63.91949,-22.07471,0.86,mlw,SIL picks,1659917638
5.189,1109970,qu,63.92527,-22.05492,1.47,mlw,SIL picks,1659918534
2.314,1109988,qu,63.92195,-22.01268,0.86,mlw,SIL picks,1659920562
5.204,1109984,qu,63.92044,-22.03373,1.42,mlw,SIL picks,1659921116
4.542,1109983,qu,63.92126,-22.03518,1.14,mlw,SIL picks,1659921155
4.342,1109985,qu,63.92105,-22.04254,0.74,mlw,SIL picks,1659921184
3.419,1109991,qu,63.91919,-22.02708,0.91,mlw,SIL picks,1659922198
4.216,1110004,qu,63.91769,-22.04939,0.77,mlw,SIL picks,1659922220
3.237,1109996,qu,63.85453,-22.38858,0.66,mlw,SIL picks,1659922390
2.344,1110001,qu,63.92114,-22.21326,0.47,mlw,SIL picks,1659923289
3.645,1110007,qu,63.85721,-22.37108,0.39,mlw,SIL picks,1659924963
4.665,1110041,qu,63.84481,-22.56749,0.8,mlw,SIL picks,1659925168
4.43,1110010,qu,63.92249,-22.21054,0.7,mlw,SIL picks,1659925281
5.189,1110011,qu,63.85112,-22.58489,0.78,mlw,SIL picks,1659925939
6.619,1110015,qu,63.94701,-21.72979,0.75,mlw,SIL picks,1659927659
3.358,1110017,qu,63.86432,-22.38431,0.37,mlw,SIL picks,1659928362
2.823,1110022,qu,63.86244,-22.49641,0.94,mlw,SIL picks,1659930017
4.754,1110023,qu,64.46654,-20.07488,1.4,mlw,SIL picks,1659931372
5.264,1110025,qu,63.88423,-22.38294,0.87,mlw,SIL picks,1659931700
5.097,1110029,qu,63.83244,-22.68635,1.39,mlw,SIL picks,1659935759
4.271,1110030,qu,63.81476,-22.64981,1.2,mlw,SIL picks,1659935781
5.484,1110031,qu,63.92619,-21.9342,0.83,mlw,SIL picks,1659936355
9.39,1110032,qu,66.42884,-17.87424,1.38,mlw,SIL picks,1659936595
7.902,1110034,qu,63.9228,-21.91369,1.3,mlw,SIL picks,1659937182
3.388,1110038,qu,63.92679,-22.20537,1.77,mlw,SIL picks,1659937515
4.215,1110040,qu,63.91882,-22.05113,1.26,mlw,SIL picks,1659938717
3.959,1110042,qu,63.93296,-22.1471,0.93,mlw,SIL picks,1659940662
2.823,1110044,qu,63.92305,-22.20522,0.71,mlw,SIL picks,1659940856
3.17,1110045,qu,63.92152,-22.21039,1.04,mlw,SIL picks,1659940997
5.176,1110051,qu,63.91331,-22.11906,0.57,mlw,SIL picks,1659943506
3.953,1110053,qu,63.79728,-22.74421,1.66,mlw,SIL picks,1659943902
3.113,1110056,qu,63.8898,-22.25661,0.97,mlw,SIL picks,1659946696
5.515,1110059,qu,63.91378,-22.21608,0.91,mlw,SIL picks,1659947565
2.409,1110061,qu,63.92536,-22.20272,0.85,mlw,SIL picks,1659947839
5.442,1110063,qu,63.85189,-22.3845,0.87,mlw,SIL picks,1659948073
8.63,1110064,qu,66.44236,-17.82939,1.08,mlw,SIL picks,1659948312
7.046,1110065,qu,63.81643,-22.72643,1.58,mlw,SIL picks,1659948715
12.217,1110070,qu,66.45663,-17.83613,1.29,mlw,SIL picks,1659949697
3.356,1110072,qu,63.92291,-22.1882,2.02,mlw,SIL picks,1659951645
12.133,1110073,qu,66.33105,-16.88276,1.02,mlw,SIL picks,1659951847
1.856,1110074,qu,63.92103,-22.19031,0.51,mlw,SIL picks,1659951863
1.144,1110075,qu,64.02052,-21.34528,0.91,mlw,SIL picks,1659951955
3.56,1110094,qu,63.92021,-22.1909,1.1,mlw,SIL picks,1659952528
9.688,1110079,qu,66.32793,-16.89868,1.67,mlw,SIL picks,1659952691
6.136,1110080,qu,63.89294,-22.38362,1.4,mlw,SIL picks,1659952734
4.141,1110082,qu,63.92492,-21.25492,0.49,mlw,SIL picks,1659953093
2.816,1110083,qu,63.92002,-22.19017,0.59,mlw,SIL picks,1659953122
2.979,1110086,qu,63.92002,-22.19304,0.76,mlw,SIL picks,1659953799
2.415,1110087,qu,63.92401,-22.1838,0.8,mlw,SIL picks,1659953904
4.667,1110088,qu,63.92819,-22.05992,0.79,mlw,SIL picks,1659954491
3.36,1110089,qu,63.92227,-22.20867,0.62,mlw,SIL picks,1659954597
2.574,1110091,qu,63.92057,-22.18835,0.9,mlw,SIL picks,1659954725
3.536,1110092,qu,63.92748,-22.20834,0.59,mlw,SIL picks,1659954844
2.998,1110093,qu,63.92303,-22.18888,1.41,mlw,SIL picks,1659955004
10.005,1110095,qu,66.30432,-16.71471,0.92,mlw,SIL picks,1659957527
4.741,1110096,qu,66.29832,-16.73537,0.88,mlw,SIL picks,1659957913
11.562,1110123,qu,66.45351,-17.83997,0.84,mlw,SIL picks,1659959817
4.758,1110098,qu,63.91895,-22.10499,1.37,mlw,SIL picks,1659959856
4.701,1110099,qu,63.91737,-22.14215,1.3,mlw,SIL picks,1659961212
4.428,1110104,qu,63.91832,-22.14096,1.12,mlw,SIL picks,1659961434
5.061,1110110,qu,63.95153,-21.95919,0.81,mlw,SIL picks,1659965652
4.946,1110122,qu,63.92855,-22.07832,0.75,mlw,SIL picks,1659966608
5.367,1110115,qu,63.88517,-22.3812,1.04,mlw,SIL picks,1659967909
3.555,1110116,qu,63.92345,-22.19118,1.94,mlw,SIL picks,1659968615
3.37,1110121,qu,63.9167,-22.19369,0.61,mlw,SIL picks,1659969225
2.1,1110117,qu,63.9227,-22.16548,1.78,mlw,SIL picks,1659969372
10.005,1110138,qu,63.99618,-14.38996,2.35,mlw,SIL picks,1659970065
5.943,1110129,qu,63.9396,-22.02721,1.48,mlw,SIL picks,1659971957
4.308,1110127,qu,63.85836,-22.60354,0.78,mlw,SIL picks,1659972569
8.038,1110136,qu,63.90435,-22.07406,1.12,mlw,SIL picks,1659975055
3.789,1110133,qu,63.91645,-22.04655,1.05,mlw,SIL picks,1659975294
4.671,1110137,qu,63.92395,-22.04691,1.58,mlw,SIL picks,1659978488
5.25,1110142,qu,63.89214,-22.36926,0.71,mlw,SIL picks,1659981625
4.342,1110147,qu,63.93451,-22.06949,0.78,mlw,SIL picks,1659984412
5.008,1110148,qu,63.93244,-22.04217,1.3,mlw,SIL picks,1659984866
0.135,1110149,qu,63.85569,-22.43813,0.55,mlw,SIL picks,1659985199
8.837,1110152,qu,63.91252,-22.17854,1.16,mlw,SIL picks,1659988159
4.621,1110154,qu,63.95075,-21.9601,0.62,mlw,SIL picks,1659988453
3.879,1110155,qu,63.88235,-22.26032,0.43,mlw,SIL picks,1659989842
4.482,1110160,qu,63.92832,-22.06222,1.21,mlw,SIL picks,1659991327
4.373,1110161,qu,63.87931,-22.26387,1.05,mlw,SIL picks,1659991693
5.842,1110164,qu,63.94246,-22.02127,1.11,mlw,SIL picks,1659992552
4.734,1110166,qu,63.89131,-22.37913,0.43,mlw,SIL picks,1659993855
6.268,1110168,qu,63.88403,-22.38427,0.78,mlw,SIL picks,1659994041
12.093,1110169,qu,66.21292,-17.74957,0.68,mlw,SIL picks,1659994834
4.028,1110171,qu,63.91906,-22.14959,0.45,mlw,SIL picks,1659995044
8.95,1110173,qu,66.21976,-18.27491,0.79,mlw,SIL picks,1659995935
2.907,1110176,qu,63.92561,-22.20277,0.9,mlw,SIL picks,1659998330
2.593,1110178,qu,63.92472,-22.21125,0.71,mlw,SIL picks,1660000262
9.957,1110180,qu,66.54051,-17.79859,1.93,mlw,SIL picks,1660000946
5.008,1110184,qu,63.92421,-22.03813,0.93,mlw,SIL picks,1660004333
5.843,1110185,qu,63.81899,-22.84641,1.51,mlw,SIL picks,1660005409
0.135,1110186,qu,64.63566,-17.35253,1.56,mlw,SIL picks,1660005510
4.256,1110187,qu,63.91556,-22.04611,1.24,mlw,SIL picks,1660005615
5.528,1110375,qu,65.03995,-16.6871,0.57,mlw,SIL picks,1660005873
4.875,1110188,qu,63.81992,-22.47919,0.9,mlw,SIL picks,1660007981
5.821,1110190,qu,63.95259,-21.963,1.11,mlw,SIL picks,1660008340
7.382,1110191,qu,63.94886,-21.97784,0.36,mlw,SIL picks,1660008479
6.726,1110192,qu,63.94864,-21.97277,1.09,mlw,SIL picks,1660008559
3.005,1110193,qu,63.92002,-22.21292,1.0,mlw,SIL picks,1660008863
4.978,1110194,qu,65.18881,-16.31446,0.58,mlw,SIL picks,1660009270
10.253,1110195,qu,63.95793,-20.70458,0.75,mlw,SIL picks,1660010736
3.574,1110196,qu,65.18784,-16.34697,1.01,mlw,SIL picks,1660011177
3.205,1110197,qu,63.92617,-22.20442,1.52,mlw,SIL picks,1660012309
3.513,1110198,qu,63.92591,-22.20419,0.53,mlw,SIL picks,1660012394
3.446,1110199,qu,63.92619,-22.20566,0.94,mlw,SIL picks,1660012987
1.144,1110200,qu,63.89465,-22.28308,0.38,mlw,SIL picks,1660013143
4.752,1110201,qu,63.94208,-22.01899,0.68,mlw,SIL picks,1660013972
3.439,1110202,qu,63.88937,-22.25117,0.85,mlw,SIL picks,1660014207
1.144,1110319,qu,63.82596,-22.76513,0.48,mlw,SIL picks,1660015067
0.823,1110204,qu,65.19677,-17.0019,1.73,mlw,SIL picks,1660015945
5.207,1110205,qu,66.22254,-18.28621,1.08,mlw,SIL picks,1660016135
0.135,1110206,qu,63.92436,-22.22144,0.4,mlw,SIL picks,1660016943
3.021,1110207,qu,63.92562,-22.20459,0.82,mlw,SIL picks,1660016994
4.653,1110208,qu,63.92618,-22.04697,1.7,mlw,SIL picks,1660017085
3.704,1110215,qu,63.91921,-22.21613,0.78,mlw,SIL picks,1660017983
2.724,1110210,qu,63.92051,-22.06379,0.66,mlw,SIL picks,1660018372
3.779,1110211,qu,63.92013,-22.0357,0.8,mlw,SIL picks,1660018407
3.797,1110212,qu,63.92462,-22.04602,1.14,mlw,SIL picks,1660019400
15.567,1110427,qu,65.20107,-17.02374,0.64,mlw,SIL picks,1660021435
4.267,1110213,qu,63.94431,-22.01426,0.74,mlw,SIL picks,1660022447
3.056,1110214,qu,63.8753,-22.4548,0.93,mlw,SIL picks,1660022828
7.177,1110216,qu,63.91088,-21.82625,0.59,mlw,SIL picks,1660023756
3.638,1110227,qu,63.91783,-22.20851,0.86,mlw,SIL picks,1660023857
5.656,1110217,qu,63.93565,-22.00665,0.69,mlw,SIL picks,1660024473
3.73,1110218,qu,63.92454,-22.05136,0.54,mlw,SIL picks,1660025270
5.699,1110236,qu,63.88301,-22.38501,0.88,mlw,SIL picks,1660025745
4.189,1110220,qu,63.92359,-22.03758,1.25,mlw,SIL picks,1660025906
4.37,1110221,qu,63.92352,-22.20407,0.62,mlw,SIL picks,1660026164
0.135,1110223,qu,63.67513,-19.18068,0.44,mlw,SIL picks,1660027984
6.97,1110230,qu,63.89129,-22.02599,0.98,mlw,SIL picks,1660028108
1.873,1110222,qu,63.92045,-22.20611,1.35,mlw,SIL picks,1660028489
7.643,1110224,qu,63.91833,-21.99206,1.07,mlw,SIL picks,1660028643
10.729,1110429,qu,63.98396,-20.3691,0.94,mlw,SIL picks,1660029130
5.928,1110225,qu,63.89296,-22.05802,0.69,mlw,SIL picks,1660029546
5.783,1110226,qu,63.91502,-22.07492,0.86,mlw,SIL picks,1660029989
4.408,1110229,qu,63.91678,-22.09345,1.3,mlw,SIL picks,1660030584
4.806,1110231,qu,63.82813,-22.44451,1.12,mlw,SIL picks,1660031038
7.2,1110232,qu,63.93659,-22.1224,0.81,mlw,SIL picks,1660031301
5.467,1110233,qu,63.91407,-22.15297,0.84,mlw,SIL picks,1660031553
0.807,1110234,qu,63.86832,-22.45187,0.26,mlw,SIL picks,1660032195
5.313,1110235,qu,63.88694,-22.38268,1.15,mlw,SIL picks,1660032590
5.141,1110237,qu,63.93145,-22.03759,1.54,mlw,SIL picks,1660033090
6.034,1110238,qu,63.89918,-22.02298,1.12,mlw,SIL picks,1660033442
4.591,1110239,qu,63.87972,-22.39456,0.6,mlw,SIL picks,1660033551
4.242,1110240,qu,63.91756,-22.0979,0.87,mlw,SIL picks,1660033977
0.856,1110428,qu,64.13692,-17.15855,0.79,mlw,SIL picks,1660034543
4.605,1110241,qu,63.93013,-22.13041,0.45,mlw,SIL picks,1660035870
4.588,1110242,qu,63.92532,-22.05445,2.11,mlw,SIL picks,1660036953
6.442,1110244,qu,63.87818,-22.00697,0.58,mlw,SIL picks,1660036998
4.424,1110243,qu,63.92471,-22.05868,0.75,mlw,SIL picks,1660037003
4.778,1110245,qu,63.93181,-22.13426,2.42,mlw,SIL picks,1660037247
11.099,1110247,qu,66.21421,-17.81011,0.43,mlw,SIL picks,1660037314
2.374,1110248,qu,63.92745,-22.15446,0.39,mlw,SIL picks,1660037474
6.455,1110249,qu,63.87905,-22.30239,0.9,mlw,SIL picks,1660037977
4.142,1110251,qu,63.84477,-22.37696,0.26,mlw,SIL picks,1660038740
5.861,1110252,qu,63.85813,-22.08496,0.98,mlw,SIL picks,1660039164
6.416,1110255,qu,63.91211,-22.07583,1.13,mlw,SIL picks,1660039399
4.707,1110256,qu,63.93132,-22.12823,0.52,mlw,SIL picks,1660039557
5.342,1110257,qu,64.02334,-20.12847,2.17,mlw,SIL picks,1660039611
2.614,1110258,qu,63.87535,-19.76473,0.9,mlw,SIL picks,1660040962
4.733,1110260,qu,63.93531,-22.05083,1.09,mlw,SIL picks,1660042644
5.673,1110261,qu,63.93147,-21.98249,0.57,mlw,SIL picks,1660044366
6.806,1110262,qu,63.93499,-21.98279,0.75,mlw,SIL picks,1660044501
4.922,1110447,qu,63.91376,-22.08044,0.59,mlw,SIL picks,1660044668
6.519,1110263,qu,63.93242,-21.97891,1.39,mlw,SIL picks,1660044687
6.167,1110265,qu,63.93169,-21.98648,0.86,mlw,SIL picks,1660044789
2.076,1110267,qu,63.9184,-22.2176,0.93,mlw,SIL picks,1660044939
6.91,1110269,qu,63.93567,-21.98467,1.15,mlw,SIL picks,1660045336
6.795,1110270,qu,63.93684,-21.98182,1.71,mlw,SIL picks,1660045373
6.406,1110271,qu,63.93393,-21.97456,3.0,mlw,SIL picks,1660045389
4.096,1110277,qu,63.91706,-22.05245,1.38,mlw,SIL picks,1660046813
4.966,1110278,qu,63.85669,-22.38722,0.77,mlw,SIL picks,1660047113
5.633,1110279,qu,63.91307,-22.21369,1.08,mlw,SIL picks,1660047490
2.62,1110280,qu,63.91774,-22.21532,1.07,mlw,SIL picks,1660047579
2.941,1110281,qu,63.91632,-22.03962,0.85,mlw,SIL picks,1660047595
3.909,1110283,qu,63.91541,-22.04887,1.16,mlw,SIL picks,1660048159
7.349,1110284,qu,63.89927,-22.24258,0.94,mlw,SIL picks,1660048251
6.022,1110285,qu,63.9317,-21.98309,0.7,mlw,SIL picks,1660048774
7.584,1110286,qu,63.9955,-19.44013,1.5,mlw,SIL picks,1660050524
4.158,1110288,qu,63.93914,-21.74523,0.84,mlw,SIL picks,1660051093
4.667,1110293,qu,65.16942,-16.41172,0.83,mlw,SIL picks,1660051606
3.956,1110291,qu,65.86185,-16.97747,0.42,mlw,SIL picks,1660051744
10.126,1110294,qu,65.15742,-16.43435,1.02,mlw,SIL picks,1660052171
9.77,1110292,qu,65.15531,-16.44139,0.49,mlw,SIL picks,1660052208
2.727,1110307,qu,63.92645,-22.20251,0.54,mlw,SIL picks,1660052472
6.386,1110297,qu,63.93258,-21.98419,1.19,mlw,SIL picks,1660052988
3.709,1110300,qu,63.91653,-22.06409,1.12,mlw,SIL picks,1660053486
3.612,1110301,qu,63.9009,-22.07045,0.52,mlw,SIL picks,1660053759
6.706,1110302,qu,63.9337,-21.98058,1.24,mlw,SIL picks,1660053970
7.154,1110303,qu,63.92791,-21.99642,0.8,mlw,SIL picks,1660054500
5.587,1110305,qu,63.93256,-21.98323,0.91,mlw,SIL picks,1660054874
4.544,1110336,qu,63.93792,-21.95635,0.85,mlw,SIL picks,1660055237
2.226,1110312,qu,63.92658,-22.17325,0.76,mlw,SIL picks,1660055731
7.617,1110318,qu,63.81631,-22.8179,1.24,mlw,SIL picks,1660056354
3.209,1110317,qu,63.81687,-22.75387,0.19,mlw,SIL picks,1660056367
7.255,1110315,qu,63.93687,-21.98099,1.54,mlw,SIL picks,1660058005
6.621,1110316,qu,63.93177,-21.98119,2.19,mlw,SIL picks,1660058221
4.091,1110444,qu,63.83775,-22.55035,0.21,mlw,SIL picks,1660059917
3.896,1110320,qu,63.79921,-22.70231,1.44,mlw,SIL picks,1660060360
0.487,1110321,qu,63.91982,-22.21225,0.76,mlw,SIL picks,1660061212
4.726,1110322,qu,63.92387,-22.03034,1.92,mlw,SIL picks,1660061412
6.511,1110325,qu,63.9332,-21.98246,1.29,mlw,SIL picks,1660061840
3.83,1110411,qu,63.92197,-22.04162,1.0,mlw,SIL picks,1660062785
4.339,1110326,qu,63.92747,-22.0256,1.81,mlw,SIL picks,1660062792
5.676,1110327,qu,63.93218,-21.98556,0.52,mlw,SIL picks,1660063065
13.11,1110358,qu,66.23616,-17.81821,0.69,mlw,SIL picks,1660066171
6.833,1110332,qu,63.93665,-21.98113,1.88,mlw,SIL picks,1660066726
5.539,1110333,qu,63.87534,-22.38501,0.54,mlw,SIL picks,1660067358
4.578,1110337,qu,63.928,-22.05517,0.8,mlw,SIL picks,1660068654
6.345,1110338,qu,63.95178,-21.96477,1.19,mlw,SIL picks,1660069240
3.619,1110339,qu,63.84964,-22.56971,1.17,mlw,SIL picks,1660069526
7.902,1110340,qu,63.93402,-22.00442,0.88,mlw,SIL picks,1660069753
5.785,1110342,qu,63.8557,-22.63955,1.52,mlw,SIL picks,1660070133
3.3,1110343,qu,63.88832,-22.05581,0.84,mlw,SIL picks,1660070199
10.078,1110346,qu,66.10849,-17.68787,0.77,mlw,SIL picks,1660070450
6.817,1110345,qu,63.93592,-21.97803,1.33,mlw,SIL picks,1660070510
4.867,1110348,qu,63.93133,-22.12863,0.34,mlw,SIL picks,1660071774
5.53,1110349,qu,63.85904,-22.38038,1.2,mlw,SIL picks,1660072698
5.262,1110351,qu,63.85806,-22.3777,1.16,mlw,SIL picks,1660073229
2.152,1110352,qu,63.86628,-22.35564,0.35,mlw,SIL picks,1660073688
5.855,1110354,qu,63.89802,-22.07883,0.8,mlw,SIL picks,1660073713
5.583,1110353,qu,63.90187,-22.07784,1.06,mlw,SIL picks,1660073714
2.833,1110355,qu,63.87614,-22.46607,0.83,mlw,SIL picks,1660074473
3.593,1110410,qu,63.82699,-22.76487,1.48,mlw,SIL picks,1660075239
4.851,1110361,qu,63.93182,-22.05503,1.15,mlw,SIL picks,1660076093
0.787,1110362,qu,63.9264,-22.17552,0.51,mlw,SIL picks,1660077259
4.756,1110364,qu,63.91425,-22.09108,1.06,mlw,SIL picks,1660078055
4.514,1110367,qu,63.839,-22.39919,0.8,mlw,SIL picks,1660078323
1.971,1110368,qu,63.92686,-22.04103,0.43,mlw,SIL picks,1660081199
3.075,1110369,qu,63.8668,-22.39174,0.36,mlw,SIL picks,1660081247
0.135,1110370,qu,63.93207,-21.98413,0.43,mlw,SIL picks,1660081499
19.983,1110372,qu,66.49124,-18.74604,1.04,mlw,SIL picks,1660081769
0.135,1110446,qu,63.64098,-19.34506,0.61,mlw,SIL picks,1660082180
5.64,1110373,qu,63.93295,-21.98478,0.96,mlw,SIL picks,1660082615
3.801,1110374,qu,65.04298,-16.7079,0.45,mlw,SIL picks,1660083585
0.682,1110376,qu,63.92193,-22.20538,0.66,mlw,SIL picks,1660090073
3.696,1110378,qu,63.92698,-22.04882,0.63,mlw,SIL picks,1660092886
4.557,1110379,qu,63.91723,-22.02046,0.99,mlw,SIL picks,1660093387
4.87,1110380,qu,63.84966,-22.57584,0.62,mlw,SIL picks,1660096007
2.488,1110381,qu,63.92336,-22.20786,0.46,mlw,SIL picks,1660096235
3.894,1110382,qu,63.91666,-22.19158,0.76,mlw,SIL picks,1660097171
3.254,1110383,qu,63.84036,-22.62125,1.05,mlw,SIL picks,1660097611
7.804,1110393,qu,63.84635,-22.32144,0.79,mlw,SIL picks,1660097633
3.156,1110385,qu,63.8383,-22.61734,0.79,mlw,SIL picks,1660099018
4.204,1110386,qu,63.93145,-22.05755,0.84,mlw,SIL picks,1660099827
9.97,1110516,qu,66.63805,-17.89422,0.64,mlw,SIL picks,1660100823
4.274,1110404,qu,63.93035,-22.13946,0.51,mlw,SIL picks,1660100960
0.135,1110387,qu,63.88461,-22.3887,0.18,mlw,SIL picks,1660102601
6.3,1110388,qu,63.93309,-21.98867,0.79,mlw,SIL picks,1660103036
5.256,1110389,qu,63.90976,-22.10501,0.7,mlw,SIL picks,1660104694
4.991,1110390,qu,63.83342,-22.38574,0.89,mlw,SIL picks,1660105055
7.599,1110392,qu,63.86269,-22.30009,1.2,mlw,SIL picks,1660106255
2.604,1110394,qu,63.92509,-22.19277,0.54,mlw,SIL picks,1660107779
4.857,1110397,qu,63.8848,-22.35968,0.88,mlw,SIL picks,1660109515
3.12,1110396,qu,65.13602,-17.17294,1.19,mlw,SIL picks,1660111127
7.667,1110399,qu,63.95521,-20.16616,0.7,mlw,SIL picks,1660112193
7.972,1110398,qu,63.95083,-20.14949,0.89,mlw,SIL picks,1660112353
0.135,1110400,qu,63.85699,-22.43567,0.33,mlw,SIL picks,1660112511
1.896,1110478,qu,63.81815,-22.74508,1.09,mlw,SIL picks,1660112702
0.135,1110408,qu,63.85359,-22.43878,0.02,mlw,SIL picks,1660114746
4.66,1110424,qu,63.93084,-22.06291,0.64,mlw,SIL picks,1660117611
3.36,1110402,qu,63.92575,-22.16212,0.78,mlw,SIL picks,1660119938
5.725,1110403,qu,63.92735,-22.07018,1.01,mlw,SIL picks,1660120181
3.639,1110405,qu,63.93049,-22.076,1.17,mlw,SIL picks,1660120302
6.467,1110406,qu,63.92805,-21.93697,1.11,mlw,SIL picks,1660120582
1.402,1110407,qu,64.45531,-17.26732,1.69,mlw,SIL picks,1660120792
3.899,1110409,qu,63.91595,-22.06011,0.96,mlw,SIL picks,1660122287
5.1,1110412,qu,63.91951,-22.06807,1.03,mlw,SIL picks,1660125320
2.601,1110413,qu,63.92977,-22.09466,0.55,mlw,SIL picks,1660125652
6.03,1110414,qu,63.91972,-22.06685,1.19,mlw,SIL picks,1660127470
4.818,1110416,qu,65.03222,-16.68642,0.89,mlw,SIL picks,1660130969
0.824,1110417,qu,63.92399,-22.1727,0.93,mlw,SIL picks,1660131651
1.079,1110418,qu,63.9234,-22.19861,0.51,mlw,SIL picks,1660131939
5.639,1110420,qu,63.83787,-22.56819,0.25,mlw,SIL picks,1660134044
2.099,1110423,qu,63.92429,-22.21617,0.64,mlw,SIL picks,1660136103
5.003,1110425,qu,63.93138,-22.0542,1.26,mlw,SIL picks,1660137426
3.514,1110426,qu,63.91574,-22.03705,1.41,mlw,SIL picks,1660139648
6.005,1110430,qu,63.85506,-22.64137,1.24,mlw,SIL picks,1660140966
5.698,1110432,qu,63.91267,-22.03531,0.94,mlw,SIL picks,1660144486
2.659,1110434,qu,63.92484,-22.17728,1.15,mlw,SIL picks,1660144638
0.258,1110435,qu,63.9187,-22.21339,0.52,mlw,SIL picks,1660144681
3.45,1110436,qu,63.91818,-22.06226,0.51,mlw,SIL picks,1660146452
3.632,1110437,qu,63.91893,-22.04891,0.88,mlw,SIL picks,1660147561
8.068,1110439,qu,63.81039,-22.91329,2.07,mlw,SIL picks,1660147611
5.969,1110440,qu,63.91793,-22.18717,0.84,mlw,SIL picks,1660147652
6.201,1110441,qu,63.92663,-21.96075,0.65,mlw,SIL picks,1660148497
2.287,1110443,qu,63.91859,-22.19884,1.06,mlw,SIL picks,1660149053
1.509,1110448,qu,63.91648,-22.19398,0.39,mlw,SIL picks,1660149790
4.47,1110450,qu,63.92624,-21.95105,1.1,mlw,SIL picks,1660152171
5.096,1110451,qu,63.9251,-21.95463,0.92,mlw,SIL picks,1660152483
7.64,1110452,qu,63.8125,-22.91042,1.77,mlw,SIL picks,1660152679
2.74,1110453,qu,63.91919,-22.21235,0.79,mlw,SIL picks,1660153295
4.498,1110454,qu,63.92991,-22.0391,0.69,mlw,SIL picks,1660153486
5.618,1110455,qu,63.92707,-21.96039,0.81,mlw,SIL picks,1660154544
1.98,1110456,qu,63.86716,-22.39294,0.65,mlw,SIL picks,1660154581
3.652,1110459,qu,63.92417,-22.06637,1.02,mlw,SIL picks,1660156347
0.135,1110460,qu,63.88129,-22.37355,0.25,mlw,SIL picks,1660156906
4.076,1110489,qu,63.92656,-22.07617,0.18,mlw,SIL picks,1660158664
8.009,1110463,qu,63.91799,-22.1965,0.57,mlw,SIL picks,1660158849
4.755,1110464,qu,63.89862,-22.24798,0.79,mlw,SIL picks,1660160833
3.38,1110465,qu,63.88052,-22.36181,1.12,mlw,SIL picks,1660160896
1.563,1110466,qu,63.92454,-22.17513,0.39,mlw,SIL picks,1660161008
1.936,1110467,qu,63.92363,-22.17375,0.59,mlw,SIL picks,1660161059
2.732,1110468,qu,63.89056,-22.26998,0.66,mlw,SIL picks,1660161320
5.154,1110469,qu,63.92211,-22.03513,0.85,mlw,SIL picks,1660162224
8.408,1110470,qu,63.81179,-22.91565,1.88,mlw,SIL picks,1660162374
8.062,1110471,qu,63.80803,-22.94796,1.47,mlw,SIL picks,1660162546
